Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,82053,200.0,1762,,,,,,
,,,,,82537,220.0,1962,,,,,,
,,,,,83000,,,7.21501350402832,22.62109375,24.04372215270996,464.4506530761719,0.8700625,9.552072916666667e-05
,,,,,83006,310.0,1890,,,,,,
,,,,,83416,210.0,1666,,,,,,
,,,,,83849,300.0,1730,,,,,,
,,,,,84000,,,5.911049842834473,24.801708221435547,23.78681182861328,438.1265563964844,0.868,9.541656250000001e-05
,,,,,84324,260.0,1922,,,,,,
,,,,,84786,280.0,1874,,,,,,
,,,,,85000,,,5.751959323883057,24.448833465576172,24.972761154174805,184.328369140625,0.8659375,9.531239583333334e-05
,,,,,85211,260.0,1722,,,,,,
,,,,,85676,270.0,1882,,,,,,
,,,,,86000,,,7.850217819213867,22.647159576416016,23.22821617126465,377.1177978515625,0.863875,9.520822916666667e-05
,,,,,86092,240.0,1674,,,,,,
,,,,,86494,240.0,1634,,,,,,
,,,,,87000,,,7.487990379333496,27.70032501220703,29.420324325561523,520.3912963867188,0.8618125,9.51040625e-05
,,,,,87044,370.0,2218,,,,,,
,,,,,87564,260.0,2090,,,,,,
,,,,,87989,230.0,1722,,,,,,
,,,,,88000,,,8.302092552185059,24.879060745239258,26.567150115966797,590.7349853515625,0.85975,9.499989583333334e-05
,,,,,88346,220.0,1434,,,,,,
,,,,,88878,320.0,2146,,,,,,
,,,,,89000,,,4.168283939361572,22.552310943603516,21.67766571044922,295.4602355957031,0.8576875,9.489572916666667e-05
,,,,,89209,130.0,1346,,,,,,
,,,,,89742,250.0,2138,,,,,,
688.0,287.63867,1280.0,490.0,2323.6,90000,,,10.079197883605957,16.459636688232422,15.965752601623535,153.8296661376953,0.855625,9.479156250000001e-05
,,,,,90487,1040.0,3002,,,,,,
,,,,,90871,190.0,1562,,,,,,
,,,,,91000,,,10.301916122436523,33.30841827392578,31.58409309387207,814.9747924804688,0.8535625,9.468739583333334e-05
,,,,,91369,340.0,1994,,,,,,
,,,,,91860,330.0,1986,,,,,,
,,,,,92000,,,13.620152473449707,22.96361541748047,23.468971252441406,172.7321014404297,0.8515,9.458322916666668e-05
,,,,,92329,190.0,1890,,,,,,
,,,,,92771,230.0,1786,,,,,,
,,,,,93000,,,3.1107683181762695,22.14630699157715,22.589975357055664,158.09567260742188,0.8494375000000001,9.447906250000001e-05
,,,,,93252,200.0,1938,,,,,,
,,,,,93684,190.0,1730,,,,,,
,,,,,94000,,,7.236937046051025,23.283506393432617,23.599781036376953,109.40031433105469,0.847375,9.437489583333334e-05
,,,,,94172,280.0,1978,,,,,,
,,,,,94552,210.0,1546,,,,,,
,,,,,94958,350.0,1626,,,,,,
,,,,,95000,,,4.843426704406738,25.455217361450195,25.626415252685547,151.58203125,0.8453125,9.427072916666667e-05
,,,,,95416,170.0,1858,,,,,,
,,,,,95948,290.0,2146,,,,,,
,,,,,96000,,,61.41141128540039,31.656827926635742,31.09498405456543,546.0567626953125,0.84325,9.41665625e-05
,,,,,96348,280.0,1626,,,,,,
,,,,,97000,,,10.645156860351562,27.248403549194336,26.92584228515625,226.39866638183594,0.8411875,9.406239583333334e-05
,,,,,97023,630.0,2706,,,,,,
,,,,,97449,220.0,1722,,,,,,
,,,,,97930,260.0,1938,,,,,,
,,,,,98000,,,7.189883232116699,25.964298248291016,25.882919311523438,174.09857177734375,0.839125,9.395822916666667e-05
,,,,,98395,250.0,1874,,,,,,
,,,,,98898,350.0,2018,,,,,,
,,,,,99000,,,8.306452751159668,25.479183197021484,25.968713760375977,314.410400390625,0.8370625,9.385406250000001e-05
,,,,,99338,220.0,1770,,,,,,
,,,,,99824,300.0,1970,,,,,,
873.0,647.4882,1660.0,280.0,2565.2,100000,,,8.234251022338867,28.121173858642578,27.667686462402344,213.46047973632812,0.835,9.374989583333334e-05
,,,,,100327,260.0,2034,,,,,,
,,,,,101000,,,3.882962942123413,26.753170013427734,25.96869468688965,272.5388488769531,0.8329375,9.364572916666668e-05
,,,,,101251,950.0,3706,,,,,,
,,,,,101724,180.0,1890,,,,,,
,,,,,102000,,,8.34779167175293,31.286828994750977,31.14911651611328,235.16677856445312,0.830875,9.35415625e-05
,,,,,102206,180.0,1954,,,,,,
,,,,,102780,290.0,2314,,,,,,
,,,,,103000,,,3.0805630683898926,26.553905487060547,26.146848678588867,235.68568420410156,0.8288125,9.343739583333334e-05
,,,,,103198,270.0,1674,,,,,,
,,,,,103696,180.0,2018,,,,,,
,,,,,104000,,,13.884910583496094,24.588937759399414,24.24886131286621,293.2739562988281,0.82675,9.333322916666666e-05
,,,,,104282,610.0,2370,,,,,,
,,,,,104895,450.0,2474,,,,,,
,,,,,105000,,,8.051239013671875,27.97385025024414,29.509103775024414,591.4849243164062,0.8246875,9.32290625e-05
,,,,,105338,250.0,1778,,,,,,
,,,,,106000,,,9.972776412963867,28.704360961914062,30.12260627746582,593.0733642578125,0.8226249999999999,9.312489583333333e-05
,,,,,106039,720.0,2826,,,,,,
,,,,,106399,150.0,1458,,,,,,
,,,,,107000,,,11.525961875915527,31.06993865966797,29.970359802246094,481.54107666015625,0.8205625,9.302072916666668e-05
,,,,,107259,1040.0,3458,,,,,,
,,,,,107711,300.0,1826,,,,,,
,,,,,108000,,,7.319881916046143,30.07215118408203,29.12883949279785,352.08251953125,0.8185,9.29165625e-05
,,,,,108207,220.0,2010,,,,,,
,,,,,108638,230.0,1746,,,,,,
,,,,,109000,,,3.044206142425537,30.428024291992188,29.991947174072266,161.5786895751953,0.8164374999999999,9.281239583333335e-05
,,,,,109115,240.0,1922,,,,,,
,,,,,109589,270.0,1914,,,,,,
350.0,60.0,380.0,230.0,2424.4,110000,,,7.6279706954956055,32.952491760253906,30.951231002807617,675.3958129882812,0.8143750000000001,9.270822916666668e-05
,,,,,110031,160.0,1786,,,,,,
,,,,,110541,300.0,2050,,,,,,
,,,,,110952,220.0,1666,,,,,,
,,,,,111000,,,4.637978553771973,36.14569091796875,36.03116226196289,186.58392333984375,0.8123125,9.26040625e-05
,,,,,111389,230.0,1762,,,,,,
,,,,,111862,220.0,1914,,,,,,
,,,,,112000,,,7.935050964355469,34.53977966308594,33.67095184326172,343.4463195800781,0.81025,9.249989583333333e-05
,,,,,112611,630.0,3002,,,,,,
,,,,,113000,,,19.90524673461914,31.64352035522461,32.6727409362793,324.0141296386719,0.8081875000000001,9.239572916666666e-05
,,,,,113082,290.0,1914,,,,,,
,,,,,113602,330.0,2090,,,,,,
,,,,,114000,,,5.334084987640381,27.952232360839844,27.375267028808594,342.92242431640625,0.806125,9.22915625e-05
,,,,,114163,330.0,2258,,,,,,
,,,,,114665,430.0,2018,,,,,,
,,,,,115000,,,15.621742248535156,35.42705154418945,34.80881881713867,268.0138244628906,0.8040625,9.218739583333333e-05
,,,,,115174,250.0,2042,,,,,,
,,,,,115557,190.0,1546,,,,,,
,,,,,116000,,,44.49878692626953,30.859384536743164,33.15827941894531,2608.20947265625,0.802,9.208322916666667e-05
,,,,,116127,330.0,2290,,,,,,
,,,,,116681,290.0,2218,,,,,,
,,,,,117000,,,4.115765571594238,26.77486801147461,26.520055770874023,162.52711486816406,0.7999375,9.19790625e-05
,,,,,117155,190.0,1906,,,,,,
,,,,,117653,240.0,2010,,,,,,
,,,,,118000,,,8.446006774902344,30.35761070251465,28.765640258789062,575.6011962890625,0.797875,9.187489583333334e-05
,,,,,118126,220.0,1890,,,,,,
,,,,,118623,220.0,2018,,,,,,
,,,,,119000,,,180.66952514648438,30.455644607543945,32.13573455810547,584.53369140625,0.7958125,9.177072916666667e-05
,,,,,119552,570.0,3722,,,,,,
430.0,232.55107,850.0,280.0,2474.8,120000,,,9.401862144470215,33.50144577026367,34.16223907470703,417.8712158203125,0.79375,9.16665625e-05
,,,,,120075,420.0,2114,,,,,,
,,,,,120518,300.0,1794,,,,,,
,,,,,120936,210.0,1698,,,,,,
,,,,,121000,,,7.916813850402832,32.222251892089844,31.847841262817383,198.14247131347656,0.7916875,9.156239583333333e-05
,,,,,121410,310.0,1914,,,,,,
,,,,,121825,200.0,1666,,,,,,
,,,,,122000,,,83.27404022216797,32.688072204589844,32.59114074707031,494.715576171875,0.789625,9.145822916666667e-05
,,,,,122320,220.0,2002,,,,,,
,,,,,122802,280.0,1946,,,,,,
,,,,,123000,,,2.963897228240967,35.458290100097656,35.221656799316406,149.21241760253906,0.7875625,9.13540625e-05
,,,,,123250,250.0,1810,,,,,,
,,,,,123966,590.0,2866,,,,,,
,,,,,124000,,,9.371172904968262,38.476314544677734,37.99799728393555,268.3108825683594,0.7855,9.124989583333334e-05
,,,,,124514,250.0,2218,,,,,,
,,,,,124883,240.0,1490,,,,,,
,,,,,125000,,,6.212133407592773,31.468278884887695,31.821754455566406,216.94358825683594,0.7834375,9.114572916666667e-05
,,,,,125330,320.0,1810,,,,,,
,,,,,125848,300.0,2090,,,,,,
,,,,,126000,,,19.109119415283203,37.23809814453125,38.19911575317383,342.6347961425781,0.781375,9.10415625e-05
,,,,,126253,230.0,1650,,,,,,
,,,,,126743,300.0,1970,,,,,,
,,,,,127000,,,5.695328235626221,32.132545471191406,32.02792739868164,234.90158081054688,0.7793125,9.093739583333334e-05
,,,,,127230,280.0,1970,,,,,,
,,,,,127665,210.0,1762,,,,,,
,,,,,128000,,,90.82539367675781,31.066926956176758,32.020809173583984,562.2278442382812,0.77725,9.083322916666667e-05
,,,,,128010,160.0,1410,,,,,,
,,,,,128610,270.0,2426,,,,,,
,,,,,129000,,,7.461031913757324,32.771636962890625,33.181236267089844,219.7903594970703,0.7751875,9.072906250000001e-05
,,,,,129060,230.0,1810,,,,,,
,,,,,129438,240.0,1530,,,,,,
,,,,,129862,230.0,1714,,,,,,
517.0,147.38046,670.0,300.0,2526.8,130000,,,6.936612606048584,36.96674346923828,36.385738372802734,281.2076110839844,0.7731250000000001,9.062489583333333e-05
,,,,,130343,210.0,1930,,,,,,
,,,,,130861,310.0,2074,,,,,,
,,,,,131000,,,105.17413330078125,35.087646484375,37.98173904418945,717.3251953125,0.7710625,9.052072916666667e-05
,,,,,131334,300.0,1914,,,,,,
,,,,,131852,280.0,2074,,,,,,
,,,,,132000,,,17.305776596069336,34.605125427246094,32.811241149902344,552.802490234375,0.769,9.04165625e-05
,,,,,132280,200.0,1730,,,,,,
,,,,,132706,270.0,1722,,,,,,
,,,,,133000,,,36.495121002197266,38.10017013549805,40.38542938232422,636.1769409179688,0.7669375,9.031239583333334e-05
,,,,,133212,320.0,2034,,,,,,
,,,,,133756,340.0,2194,,,,,,
,,,,,134000,,,7.14349365234375,37.52665710449219,37.41353225708008,225.482421875,0.764875,9.020822916666667e-05
,,,,,134275,300.0,2082,,,,,,
,,,,,134813,320.0,2178,,,,,,
,,,,,135000,,,8.160244941711426,34.22393035888672,34.87889099121094,324.4289245605469,0.7628125,9.010406250000001e-05
,,,,,135373,230.0,2266,,,,,,
,,,,,135984,290.0,2458,,,,,,
,,,,,136000,,,5.470268249511719,34.91872787475586,35.60462951660156,260.5262451171875,0.76075,8.999989583333334e-05
,,,,,136349,210.0,1466,,,,,,
,,,,,136788,280.0,1762,,,,,,
,,,,,137000,,,6.03602409362793,41.9241943359375,42.82474899291992,342.74383544921875,0.7586875,8.989572916666668e-05
,,,,,137280,310.0,1978,,,,,,
,,,,,137866,320.0,2346,,,,,,
,,,,,138000,,,8.03484058380127,39.992061614990234,40.45475769042969,305.93939208984375,0.756625,8.979156250000001e-05
,,,,,138584,790.0,2898,,,,,,
,,,,,139000,,,5.494767665863037,36.335540771484375,36.588199615478516,180.58326721191406,0.7545625,8.968739583333334e-05
,,,,,139034,290.0,1826,,,,,,
,,,,,139476,210.0,1770,,,,,,
,,,,,139969,350.0,1986,,,,,,
364.0,94.57272,540.0,270.0,2035.6,140000,,,4.678743362426758,36.2143440246582,35.5733528137207,329.1024169921875,0.7525,8.958322916666667e-05
,,,,,140549,560.0,2338,,,,,,
,,,,,141000,,,5.163046360015869,35.38128662109375,35.694602966308594,204.93995666503906,0.7504375,8.94790625e-05
,,,,,141046,220.0,2002,,,,,,
,,,,,141420,250.0,1522,,,,,,
,,,,,141934,300.0,2082,,,,,,
,,,,,142000,,,5.333580493927002,38.02806091308594,36.910728454589844,363.708251953125,0.748375,8.937489583333334e-05
,,,,,142375,270.0,1786,,,,,,
,,,,,142830,240.0,1842,,,,,,
,,,,,143000,,,6.492706298828125,38.69500732421875,37.977638244628906,321.66766357421875,0.7463125,8.927072916666667e-05
,,,,,143392,360.0,2274,,,,,,
