Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,13932,204.70949,93,,,,,,,,
,,,,,14000,,,-34.8104248046875,-1.1161797046661377,6.192899227142334,33.11207580566406,32.746517181396484,0.0003,0.0003,0.1
,,,,,14039,235.38815,107,,,,,,,,
,,,,,14136,209.21751,97,,,,,,,,
,,,,,14233,226.26236,97,,,,,,,,
,,,,,14330,214.90137,97,,,,,,,,
,,,,,14441,271.20294,111,,,,,,,,
,,,,,14531,204.73663,90,,,,,,,,
,,,,,14629,228.95796,98,,,,,,,,
,,,,,14732,227.17834,103,,,,,,,,
,,,,,14829,237.24123,97,,,,,,,,
,,,,,14946,306.52423,117,,,,,,,,
327.69315,37.378517,370.4538,235.23529,122.7,15000,,,-43.55269241333008,-1.2856113910675049,4.358331203460693,41.482872009277344,41.65229797363281,0.0003,0.0003,0.1
,,,,,15060,273.45767,114,,,,,,,,
,,,,,15172,300.01312,112,,,,,,,,
,,,,,15277,262.95264,105,,,,,,,,
,,,,,15377,221.662,100,,,,,,,,
,,,,,15479,247.48047,102,,,,,,,,
,,,,,15595,301.8954,116,,,,,,,,
,,,,,15708,288.47122,113,,,,,,,,
,,,,,15815,277.54968,107,,,,,,,,
,,,,,15925,295.90475,110,,,,,,,,
,,,,,16000,,,-51.69043731689453,-0.9861027598381042,3.615530014038086,49.02803039550781,49.30072784423828,0.0003,0.0003,0.1
,,,,,16039,293.3275,114,,,,,,,,
,,,,,16145,260.073,106,,,,,,,,
,,,,,16259,277.0355,114,,,,,,,,
,,,,,16364,260.28745,105,,,,,,,,
,,,,,16461,244.86066,97,,,,,,,,
,,,,,16561,225.13847,100,,,,,,,,
,,,,,16660,236.17796,99,,,,,,,,
,,,,,16757,236.0966,97,,,,,,,,
,,,,,16850,224.03003,93,,,,,,,,
,,,,,16951,257.22403,101,,,,,,,,
,,,,,17000,,,-61.70975875854492,-1.1413030624389648,3.507948398590088,58.824363708496094,58.775794982910156,0.0003,0.0003,0.1
,,,,,17055,254.32942,104,,,,,,,,
,,,,,17190,306.6046,135,,,,,,,,
,,,,,17291,247.52213,101,,,,,,,,
,,,,,17392,241.16,101,,,,,,,,
,,,,,17497,249.89597,105,,,,,,,,
,,,,,17586,203.46529,89,,,,,,,,
,,,,,17688,235.35167,102,,,,,,,,
,,,,,17804,279.83438,116,,,,,,,,
,,,,,17916,279.8238,112,,,,,,,,
,,,,,18000,,,-70.58131408691406,-1.247524619102478,5.239058494567871,68.19593811035156,68.26904296875,0.0003,0.0003,0.1
,,,,,18024,254.01866,108,,,,,,,,
,,,,,18129,234.00803,105,,,,,,,,
,,,,,18230,242.73975,101,,,,,,,,
,,,,,18329,215.42447,99,,,,,,,,
,,,,,18439,254.02933,110,,,,,,,,
,,,,,18562,279.5599,123,,,,,,,,
,,,,,18668,240.3745,106,,,,,,,,
,,,,,18779,239.9863,111,,,,,,,,
