Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
198.21642,6.937198,207.82567,188.44913,90.2,15000,,,-42.25387191772461,-1.595780372619629,8.245477676391602,40.09797286987305,39.92839050292969,0.0003,0.0003,0.1
,,,,,15039,204.8312,91,,,,,,,,
,,,,,15129,184.77937,90,,,,,,,,
,,,,,15217,193.83525,88,,,,,,,,
,,,,,15300,176.17976,83,,,,,,,,
,,,,,15386,186.71646,86,,,,,,,,
,,,,,15471,181.94336,85,,,,,,,,
,,,,,15560,190.69234,89,,,,,,,,
,,,,,15657,219.83623,97,,,,,,,,
,,,,,15744,190.45856,87,,,,,,,,
,,,,,15828,164.63289,84,,,,,,,,
